ct20_id,median_yearbuilt,median_price,median_prslpr,mortgage,median_totrooms,median_bathrooms,median_bedrooms,median_lotsize,median_intersf,median_flip_horizon,median_price_diff,median_price_diff_pch,median_lasqbin,mean_month_horizon,buyer_llc_ind_sum,buyer_bus_ind_sum,buyer_trst_ind_sum,buyer_bnk_ind_sum,buyer_gse_ind_sum,buyer_gov_ind_sum,seller_llc_ind_sum,seller_llp_ind_sum,seller_bus_ind_sum,seller_trst_ind_sum,seller_bnk_ind_sum,seller_gse_ind_sum,seller_gov_ind_sum,flip_ind_sum,buy_side_flip_sum,sell_side_flip_sum,restype_R1F_sum,sum_institutional_investor,sum_large_investor,sum_medium_investor,sum_non_investor,sum_small_investor,sum_non_small_llc_investor,sum_small_llc_investor,count_1-FAM RES,count_2-FAM RES,count_3-FAM RES,count_CONDOMINIUM,count_RES DEV LAND,percent_owners,num_sales_transactions,years,pop,male,female,pop_u18,pop_18_64,pop_65o,nhwhi,nhaa,nhna,nhas,nhpi,nhapi,nhoth,nhmlt,lat,fam,hh,fhh,fhh2,fhh3,fhh4,fhh5,fhh6,fhh7o,nfhh,nfhh1,nfhh2,nfhh3,nfhh4,nfhh5,nfhh6,nfhh7o,acs_year,mhi,mhi_me,o_mhi,o_mhi_me,r_mhi,r_mhi_me
25025061203,2006,715000,383500,417000,4,2,2,1120,1182.5,1700,151000,27.26,1150.5,15,60,4,36,1,1,0,174,0,5,28,2,2,1,50,48,50,41,8,13,27,622,38,647,61,41,3,5,605,1,62,708,2020,2686,1327,1359,228,2127,331,1973,70,0,369,0,369,6,87,181,537,1363,537,318,128,65,11,10,5,826,524,278,16,6,2,0,0,2017-21,246750,66059,250001,0,215698,54421
25025010702,1899,1202300,572000,0,4,1,2,1145,1145,2131,299000,33.445,1150.5,16,88,4,87,1,0,0,78,0,12,100,4,0,0,63,60,63,11,16,25,10,680,44,686,89,11,3,1,672,0,63.9,775,2020,2328,1095,1233,162,1706,460,1856,52,4,154,0,154,14,91,157,460,1342,460,326,80,29,15,9,1,882,721,143,13,4,0,0,1,2017-21,141250,60559,197321,67754,122163,16042
25017351404,1900,5e+05,246762,290600,6,2,3,2300,1580.5,2034.5,103500,29.97,1650.5,10,79,8,16,8,6,1,41,0,11,29,23,11,8,56,56,56,71,20,19,18,374,25,375,81,71,98,49,186,0,63.8,456,2020,3996,2064,1932,606,2955,435,1868,237,2,548,2,550,149,318,872,772,1544,772,309,210,148,65,21,19,772,436,184,95,33,21,3,0,2017-21,84337,14318,69559,46206,84646,16635
25025100800,1920,411000,210000,3e+05,6,2,3,1897,1364,2146,90000,29.52,1350.5,12,45,3,24,6,6,0,40,0,9,61,21,7,1,61,58,61,215,18,16,17,677,45,726,47,215,104,22,397,2,65.2,773,2020,5791,2817,2974,925,3806,1060,3089,1050,3,802,1,803,72,276,498,1252,2588,1252,524,317,237,107,43,24,1336,1006,252,52,17,7,2,0,2017-21,88984,25278,144542,36012,45718,16332
25017373800,1930,9e+05,403000,504000,8,3,3,9559,2213,2009,210750,32.8,2250.5,12,88,7,30,1,0,0,66,0,6,99,5,0,5,73,77,73,373,11,6,29,646,35,638,89,373,83,3,235,7,68.2,727,2020,6066,2852,3214,1312,3275,1479,4217,156,7,1082,9,1091,41,259,295,1646,2458,1646,699,375,419,117,25,11,812,666,117,21,4,3,1,0,2017-21,164023,10473,168385,20034,118235,70193
25025040801,1899,550000,439900,306000,4,2,1,0,944,2477,96000,20.33,950.5,16,14,3,33,2,2,0,12,0,4,39,4,3,0,26,29,26,0,7,11,11,586,38,637,16,0,0,0,646,0,55.7,653,2020,4036,1810,2226,687,2673,676,2045,393,7,703,2,705,19,142,725,951,2010,951,484,238,141,52,21,15,1059,840,196,14,5,3,1,0,2017-21,100446,34240,169375,66687,54678,26669
25009204500,1885,325000,2e+05,222000,5,2,2,3202,1285,2013,45000,16.67,1250.5,13,71,4,25,8,8,2,69,0,11,75,20,9,2,89,93,89,149,27,20,19,623,44,652,81,149,103,15,375,5,55.8,733,2020,3537,1653,1884,395,2482,660,2763,87,0,83,0,83,14,168,422,833,1833,833,468,169,128,37,21,10,1000,761,205,23,6,3,2,0,2017-21,96029,24962,120417,16752,72628,21437
25025160601,1920,290000,170950,233285.5,6,2,3,3044.5,1561,2523,70000,31.88,1550.5,10,30,7,15,7,8,0,32,0,5,24,29,12,3,40,42,40,62,31,7,21,295,20,337,37,62,77,55,163,1,64.7,374,2020,4331,2167,2164,940,2794,597,1205,325,6,181,2,183,57,180,2375,935,1515,935,292,230,187,99,79,48,580,434,113,16,7,5,2,3,2017-21,77407,20779,108523,28180,73681,13929
25017357200,1929.5,950000,280250,588000,8,3,4,7520,2244,2531,269800,39.28,2250.5,11,23,1,17,0,0,0,24,0,4,72,2,0,0,30,29,30,348,6,11,14,401,21,430,23,348,34,0,49,5,78.8,453,2020,3243,1582,1661,820,1827,596,2393,38,1,517,0,517,32,151,111,916,1120,916,326,206,264,90,21,9,204,162,29,7,1,4,0,1,2017-21,180208,45644,206691,54573,158606,8247
25025000506,1926,355000,220000,158437.5,4,1,1,700,701,2536,72000,24.36,750.5,10,34,4,20,0,2,0,11,0,4,31,2,2,0,13,14,13,2,7,7,18,275,29,302,34,2,4,7,312,0,68.8,336,2020,2895,1366,1529,123,2371,401,2000,75,6,477,0,477,18,112,207,353,1569,353,245,60,28,12,4,4,1216,705,331,96,50,23,10,1,2017-21,67024,24836,156563,21624,59448,12671
25017341700,1910,375000,227000,311250,7,3,3,4665,1585,2061.5,96350,30.94,1550.5,9,46,8,13,16,12,0,47,0,11,59,46,13,20,76,77,76,495,43,21,12,648,31,700,55,495,169,23,37,1,63.4,755,2020,5607,2741,2866,1085,3569,953,2805,886,5,832,0,832,140,315,624,1387,2167,1387,522,355,289,140,43,38,780,603,124,30,21,2,0,0,2017-21,74684,20867,117854,20770,42909,15340
25017333100,1965,430000,173500,3e+05,6,2,3,12135,1444,2358,87000,25.58,1450.5,9,39,11,43,7,6,1,69,0,7,132,15,8,28,69,73,69,699,23,19,18,888,23,928,43,699,1,2,214,13,72.7,971,2020,7687,3694,3993,1272,4592,1823,5998,367,2,667,0,667,79,307,267,1977,3099,1977,826,456,440,166,69,20,1122,920,183,10,3,4,2,0,2017-21,102865,12129,123646,23127,69239,11670
25021422800,1950,295000,169950,203850,5,2,2,3850,1220,2122.5,55000,21.44,1250.5,11,43,16,42,14,15,1,43,0,14,123,36,17,2,99,105,99,588,50,19,28,827,42,911,55,588,41,4,311,1,64.2,966,2020,3757,1770,1987,473,2303,981,3261,50,0,160,0,160,27,140,119,991,1796,991,539,235,128,50,28,11,805,678,110,11,1,3,0,2,2017-21,100833,14829,114000,16200,41731,31122
25021421200,1955,291000,152000,246906,6,2,3,10972,1484,1798,60900,22.41,1450.5,9,72,36,37,29,14,0,75,0,44,134,69,19,2,143,144,143,898,75,46,35,928,21,1009,96,898,31,6,19,54,65.8,1105,2020,5995,2970,3025,1217,3775,1003,4165,725,8,333,2,335,89,287,386,1578,2168,1578,576,384,363,147,71,37,590,455,107,18,5,4,0,1,2017-21,93938,21964,110700,16642,39013,6959
25025030100,1900,534000,301705,344000,3,1,1,682,715,2300,115000,30.21,750.5,15,30,1,12,0,0,0,20,0,0,25,1,0,0,14,19,14,6,0,3,5,231,11,220,30,6,6,4,194,0,66,250,2020,2115,956,1159,92,1816,207,1842,26,0,85,2,87,5,54,101,222,1291,222,144,39,18,15,1,5,1069,642,352,68,7,0,0,0,2017-21,101667,14048,103224,26678,101315,16818
25017337300,1930,385000,222377,299000,6,2,3,5001,1624,2129,65000,20.19,1650.5,11,79,9,36,8,7,0,55,0,15,100,20,8,0,76,85,76,408,26,12,27,838,32,848,87,408,100,22,325,3,65,935,2020,6130,2940,3190,989,4133,1008,4702,232,4,487,1,488,60,300,344,1561,2694,1561,699,405,306,76,45,30,1133,880,211,27,7,7,1,0,2017-21,93504,10352,125396,38191,88125,6785
25021456302,1973,255000,180000,194375,6,2,2,0,1297,2642.5,29000,12.08,1250.5,11,69,8,50,8,12,0,54,0,12,143,25,11,1,87,86,87,318,40,16,11,901,36,926,78,318,8,2,632,0,68.4,1004,2020,5537,2440,3097,844,3244,1449,3404,1024,9,259,2,261,158,343,338,1424,2591,1424,738,300,227,110,24,25,1167,1017,132,16,1,0,1,0,2017-21,78201,17131,90192,32672,43879,3378
25025070202,1910,633500,357500,0,3,1,1,1026.5,1028,2546,137156.5,31.085,1050.5,16,25,2,16,0,0,1,19,0,3,16,0,0,0,8,7,8,1,3,3,7,126,7,121,25,1,3,6,95,0,76.7,146,2020,5460,2681,2779,606,4260,594,1608,186,2,3107,4,3111,16,154,383,1015,2589,1015,518,255,151,53,18,20,1574,1183,321,45,16,7,1,1,2017-21,46090,24042,0,0,38854,32719
25021422304,1954,366250,175750,283670,6,2,3,11891,1471,2463.5,68000,20,1450.5,11,25,4,12,3,2,0,18,0,5,53,6,1,0,33,35,33,249,12,9,5,280,16,295,27,249,13,3,36,3,70.5,322,2020,2167,1077,1090,366,1365,436,1863,37,0,75,2,77,23,95,72,588,816,588,254,145,113,47,22,7,228,169,51,6,2,0,0,0,2017-21,135080,58179,138849,98183,82984,62244
25021418102,1935,345000,222338,268850,6,2,3,5163,1458,2145,52000,17.74,1450.5,10,40,2,18,8,6,0,25,0,5,40,22,14,0,35,43,35,189,26,16,23,341,23,383,46,189,57,22,120,2,65,429,2020,3550,1767,1783,556,2563,431,1890,405,4,748,2,750,82,157,262,816,1598,816,359,206,155,63,20,13,782,606,142,27,6,0,0,1,2017-21,85232,27254,86042,25745,84821,36776
25017383800,1958,347527.5,199950,276800,7,2,3,14649.5,1456,2050,45100,17.14,1450.5,9,45,12,39,15,15,1,55,0,15,102,38,20,10,129,132,129,915,49,15,28,928,38,1003,55,915,11,5,106,5,64.3,1058,2020,6356,3117,3239,1237,3965,1154,4480,236,8,609,2,611,146,381,494,1747,2558,1747,793,435,347,111,47,14,811,640,145,18,3,3,1,1,2017-21,146000,32483,150362,32794,129482,35610
25017368901,1987,493500,279900,247500,5,2,2,0,1585,2577,80000,20.895,1550.5,14,29,4,50,0,2,0,14,0,12,142,5,3,5,52,58,52,355,23,14,15,1009,35,1067,29,355,4,2,715,7,73.7,1096,2020,5973,2746,3227,900,3459,1614,4247,381,0,753,0,753,30,142,420,1572,2629,1572,800,353,260,95,49,15,1057,860,170,18,7,1,0,1,2017-21,116694,29593,102813,23608,123209,40502
25017374400,1934,1420000,631875,840937.5,9,4,4,12697.5,3371.5,2035,346250,32.23,3350.5,14,94,8,55,3,0,0,79,0,7,111,6,0,2,95,92,95,704,5,4,22,759,34,729,95,704,27,3,58,15,69.1,824,2020,5955,2843,3112,1449,3094,1412,4399,88,5,871,1,872,63,298,230,1652,2184,1652,615,387,424,189,27,10,532,482,37,7,0,6,0,0,2017-21,235500,59737,250001,0,0,0
25017356100,1925,605000,293000,412675,7,2,3,3572,2000,1919.5,135000,28.53,2050.5,8,21,0,9,2,0,0,24,0,1,35,4,0,1,54,55,54,50,23,18,14,363,15,411,22,50,157,9,216,0,67.2,433,2020,3330,1597,1733,659,2254,417,2528,37,0,350,0,350,8,227,180,854,1406,854,387,219,168,64,12,4,552,366,152,21,8,5,0,0,2017-21,137727,24894,175875,46942,125325,15607
25009214100,1966,555000,250000,393320.5,7,3,3,42090,2300,2516,65500,12.53,2350.5,10,55,7,53,16,5,0,76,0,11,154,35,6,0,70,69,70,840,26,20,33,933,46,989,69,840,10,1,89,28,75.9,1058,2020,6569,3159,3410,1543,3510,1516,5911,43,4,118,0,118,27,196,270,1816,2260,1816,695,355,488,183,62,33,444,373,54,9,6,1,0,1,2017-21,155208,28719,180028,22488,0,0
25025010205,1910,392500,275500,0,3,1,1,570,575.5,2674,1e+05,33,550.5,11,24,2,9,0,1,0,12,0,1,18,2,1,0,9,9,9,0,8,9,19,142,8,162,24,0,0,0,174,0,74.7,186,2020,4906,2452,2454,260,4320,326,2343,217,7,1667,0,1667,43,212,417,545,2963,545,348,111,61,11,12,2,2418,1619,636,114,35,8,4,2,2017-21,58702,36145,88983,13325,50732,34674
25025160102,1930,309000,182000,193500,5,2,3,861,1185,1861.5,71800,33.315,1250.5,11,94,8,26,11,8,1,62,0,32,40,29,8,6,58,58,58,14,76,21,20,254,26,292,105,14,63,82,196,5,60.5,397,2020,3823,1968,1855,1099,2489,235,385,333,15,90,0,90,96,100,2804,793,1133,793,140,156,199,169,67,62,340,253,45,21,10,3,4,4,2017-21,60795,26824,250001,0,44263,27751
25017354902,1923,567500,320950,342625,6,2,2,0,1179,2053.5,160000,41.06,1150.5,12,39,3,18,0,0,0,39,0,3,41,1,0,4,41,46,41,91,14,6,12,383,11,387,39,91,27,12,282,2,66.4,426,2020,5616,2636,2980,1247,3592,777,2001,1610,10,1240,4,1244,36,240,475,1338,2277,1338,530,353,308,98,36,13,939,656,201,61,14,5,1,1,2017-21,66563,22109,147174,75968,44418,14893
25017335200,1950,459000,247500,354200,6,2,3,9505,1877,2318.5,83000,21.74,1850.5,10,48,7,29,4,6,1,57,0,11,110,20,6,2,82,84,82,634,26,14,20,909,36,953,52,634,73,9,234,18,70.1,1005,2020,6273,2979,3294,1253,3751,1269,5457,99,5,242,0,242,36,180,254,1630,2421,1630,641,391,395,148,40,15,791,650,124,11,4,2,0,0,2017-21,107917,18372,149097,27876,66607,40293
25025081900,1905,421500,131950,340190,9,2,4,3500.5,3335,1763.5,102500,38.45,3400.5,10,60,5,6,3,7,0,34,0,5,11,13,8,3,18,17,18,11,27,9,13,114,15,113,65,11,21,59,44,4,72.5,178,2020,3671,1627,2044,933,2301,437,127,1983,6,33,0,33,57,181,1284,862,1391,862,296,247,185,77,32,25,529,422,63,27,7,4,4,2,2017-21,60183,29909,221376,60591,30549,20028
25021400402,1920,803500,396100,4e+05,5,2,2,0,1267,2219,175000,34.06,1250.5,11,32,2,16,0,1,0,17,0,2,26,0,1,0,20,23,20,75,2,5,14,276,21,286,32,75,18,7,209,2,70.1,318,2020,2045,968,1077,437,1287,321,1452,26,0,308,0,308,5,134,120,520,804,520,184,141,131,52,10,2,284,193,54,23,8,4,1,1,2017-21,250001,0,250001,0,143770,34767
25021422303,1984,224700,172350,164801.5,5,2,2,0,1113,2334.5,24475,11.73,1150.5,12,56,17,41,14,16,0,37,0,23,106,35,19,2,89,96,89,193,44,21,19,831,49,901,63,193,3,2,703,1,59.2,964,2020,5007,2332,2675,790,3431,786,3020,608,6,632,1,633,97,323,320,1146,2500,1146,569,300,180,66,17,14,1354,1065,264,19,2,1,3,0,2017-21,78799,10846,78411,15906,79331,17042
25021441202,1994,5e+05,3e+05,373950,8,3,4,88105.5,2728.5,2354,35300,7.48,2750.5,10,29,7,13,5,3,0,26,0,17,61,12,4,0,53,52,53,419,15,6,10,454,23,475,33,419,5,0,13,50,67.3,508,2020,3021,1506,1515,731,1846,444,2723,32,5,74,0,74,20,87,80,828,958,828,279,187,212,98,31,21,130,97,24,5,1,0,1,2,2017-21,168125,18777,168125,18777,0,0
25017370101,1940,450000,242500,335000,6,2,3,3951,1375,2123,76000,23.16,1350.5,11,46,15,29,8,4,0,41,0,19,109,22,5,1,88,90,88,386,23,12,36,866,38,922,53,386,134,4,441,0,67,975,2020,6807,3194,3613,1239,4389,1179,4984,222,17,586,0,586,95,273,630,1722,2884,1722,767,421,351,106,51,26,1162,883,225,40,11,2,1,0,2017-21,108705,10732,130500,33331,96923,28480
25025090700,1905,475000,239000,351000,5,2,2,1257,1244,2038,132000,38.97,1250.5,13,107,5,23,2,0,0,72,0,13,49,7,1,1,47,46,47,33,35,26,15,457,32,456,109,33,32,85,362,1,64.6,565,2020,4673,2471,2202,469,3654,550,2858,282,13,824,1,825,61,185,449,784,2111,784,365,202,122,63,23,9,1327,723,335,172,72,18,5,2,2017-21,75972,29827,0,0,73325,18845
25009217202,1936,360000,180000,295000,6,2,3,6665,1368,2140.5,78000,25.075,1350.5,10,26,6,19,7,4,0,30,0,8,60,21,8,1,50,52,50,505,20,13,15,552,11,581,30,505,43,5,26,20,67.9,611,2020,3586,1729,1857,699,2198,689,3220,52,0,63,0,63,12,114,125,973,1432,973,369,242,248,76,23,15,459,352,88,9,9,1,0,0,2017-21,113313,10697,114438,23556,0,0
25025100100,1920,350000,110000,288750,8,3,4,4000,2499,1807.5,108614,42.585,2700.5,13,73,13,17,6,2,0,78,0,10,16,27,5,21,36,38,36,64,28,21,36,213,25,244,79,64,32,83,35,39,68.7,323,2020,5722,2489,3233,1721,3306,695,151,3209,18,64,0,64,117,320,1843,1307,1892,1307,383,348,291,168,63,54,585,476,51,25,16,6,3,8,2017-21,36471,8258,0,0,30703,11114
25025110201,1926,322000,165000,267720,6,2,3,4611,1274,3075,97250,38.185,1250.5,10,21,1,7,5,2,0,17,0,1,10,15,2,0,16,16,16,68,9,5,7,117,3,118,23,68,20,5,36,0,73,141,2020,2091,923,1168,466,1328,297,339,735,0,65,0,65,34,87,831,502,809,502,154,160,87,52,30,19,307,245,46,7,4,3,1,1,2017-21,67895,17952,95938,23687,41382,29199
25017342301,1900,394750,126093.5,3e+05,8.5,2,4,4057.5,2055.5,2252,78750,32.22,2050.5,8,11,3,4,6,3,0,9,0,7,27,13,5,8,17,17,17,65,14,2,11,188,11,212,14,65,80,36,37,3,70.8,226,2020,3242,1628,1614,712,2179,351,1164,408,0,216,0,216,233,262,959,765,1090,765,229,186,166,103,61,20,325,243,53,21,6,0,0,2,2017-21,73194,27912,106037,78751,56019,29798
25017368600,1900,440000,269950,324000,6,2,3,1516,1709,1861,60000,16.36,1750.5,12,75,2,14,10,5,0,58,0,4,71,15,7,6,56,53,56,114,24,10,40,598,38,630,80,114,121,30,357,1,64.6,710,2020,5856,3036,2820,930,4363,563,3252,363,11,377,1,378,50,206,1596,1156,2551,1156,499,271,227,87,51,21,1395,955,345,43,28,17,4,3,2017-21,118947,8959,126662,15512,116809,25610
25017364102,1956,307500,215000,244200,6,2,3,8059,1663,2231,39000,13.12,1650.5,11,52,14,33,11,6,1,56,0,24,87,29,7,1,98,102,98,655,32,14,20,905,26,937,60,655,64,4,221,20,62.8,997,2020,5115,2444,2671,1076,3288,751,4272,84,0,191,1,192,47,232,288,1375,2124,1375,561,361,309,99,28,17,749,590,143,10,2,4,0,0,2017-21,108208,15193,120893,24072,51458,26003
25017350600,1910,748000,340000,479500,8,2,4,3200,2006,2102,168500,30.505,2050.5,9,38,3,9,1,0,0,23,0,3,32,2,0,5,25,23,25,15,14,6,16,222,11,231,38,15,107,17,123,0,69.9,269,2020,4788,2210,2578,315,4262,211,3154,183,3,750,0,750,15,251,432,435,1086,435,196,103,96,23,10,7,651,233,171,126,92,28,0,1,2017-21,155849,29296,162232,63507,155259,38160
25025030400,1900,637500,376000,352000,4,1,1,857,866,2260,125450,26.845,850.5,16,60,5,46,3,3,4,33,0,12,73,5,2,3,45,49,45,1,6,13,20,570,32,579,62,1,1,4,568,0,62.7,641,2020,4160,1909,2251,248,3337,575,3511,69,6,171,0,171,26,144,233,594,2421,594,388,125,56,18,5,2,1827,1156,561,91,13,1,5,0,2017-21,104514,19174,155893,41263,90272,27336
25009210900,1946,335000,170000,290000,6,2,3,5868,1494,2288.5,65000,25.025,1550.5,9,32,11,12,6,4,0,20,0,6,49,14,6,0,38,35,38,349,17,17,16,397,16,425,38,349,47,17,33,3,70.8,463,2020,4064,1908,2156,739,2470,855,3093,148,6,49,0,49,132,259,377,1056,1705,1056,413,283,232,86,32,10,649,562,59,21,2,3,2,0,2017-21,83850,13151,107091,6850,43702,29792
25017374600,1930,650000,268000,454606,7,2,3,7202,1781,1756.5,141000,29.175,1750.5,11,53,12,18,2,1,0,48,0,9,81,6,2,2,79,74,79,415,14,13,29,597,31,629,55,415,92,9,133,8,70.2,684,2020,5285,2501,2784,1284,3180,821,3783,148,0,728,1,729,30,233,362,1418,1929,1418,478,371,396,119,41,13,511,392,93,9,15,2,0,0,2017-21,150500,17834,180341,29849,126266,3216
25025170101,1955,350000,170000,295000,7,2,3,5097,1994,1950.5,80000,29.63,1950.5,10,18,5,9,7,7,0,22,0,7,19,23,6,0,47,48,47,136,26,2,9,294,14,322,23,136,125,18,55,3,71,345,2020,4023,1909,2114,829,2509,685,1768,233,6,163,0,163,87,183,1583,961,1340,961,297,251,223,113,44,33,379,290,58,16,8,2,0,5,2017-21,80508,40077,143516,61288,46099,11863
25009205100,1927,299900,183000,255725,6,2,3,6000,1380,2041,59250,24.94,1350.5,10,56,12,21,19,21,3,63,0,10,93,55,29,6,124,125,124,844,78,25,28,861,35,957,70,844,84,30,44,10,63,1027,2020,6128,2996,3132,1274,3861,993,3318,524,5,377,4,381,47,235,1618,1573,2115,1573,552,379,322,179,67,74,542,424,97,17,1,3,0,0,2017-21,83642,5795,84617,27624,0,0
25009202101,1920,443500,261500,332702.5,6,2,3,5379.5,1825.5,2109.5,71100,19.44,1850.5,11,16,5,18,1,0,1,17,0,9,31,4,2,1,44,50,44,273,9,3,16,374,10,395,17,273,35,3,86,5,62.6,412,2020,2255,1033,1222,472,1307,476,1948,20,6,45,0,45,18,77,141,629,906,629,248,165,151,54,10,1,277,235,33,3,1,2,1,2,2017-21,104091,21053,147500,28395,55345,19016
25025180200,1920,399999.5,177250,311800,6,2,3,4542,1582,2126,79750,24.44,1550.5,9,36,3,13,5,6,0,28,0,5,69,13,6,2,54,57,54,238,33,12,14,422,23,461,43,238,114,7,105,0,66.9,504,2020,4326,2031,2295,844,2642,840,3371,89,5,66,1,67,31,149,614,1095,1763,1095,432,251,226,114,46,26,668,541,91,25,8,2,1,0,2017-21,77049,10978,100000,33973,54167,19633
25017374500,1928,735000,334000,470350,7,3,3,7946,1976,2265,170000,31.06,1950.5,11,49,5,25,0,0,0,40,0,5,67,1,0,7,44,45,44,281,8,4,18,444,23,448,49,281,70,2,101,4,68.4,497,2020,4586,2231,2355,1033,2711,842,3188,187,3,613,1,614,58,206,330,1187,1671,1187,447,289,332,91,21,7,484,377,84,20,2,1,0,0,2017-21,135486,37407,181771,34456,90250,50477
25021402300,1958,432750,225000,354525,6,2,3,9603,1464,2046.5,92750,23.38,1450.5,11,32,6,19,5,2,0,29,0,5,100,12,5,0,69,75,69,723,19,4,24,710,25,744,38,723,3,2,31,9,65.7,782,2020,4518,2209,2309,920,2620,978,3844,134,5,155,0,155,10,127,243,1228,1634,1228,466,284,313,115,35,15,406,325,65,9,6,1,0,0,2017-21,148681,22845,150850,20452,56413,45494
25017388100,1975,336500,118629,148200,5,2,2,29403,1524,3082,19900,7.72,1550.5,13,63,15,32,12,10,0,59,0,19,82,32,6,0,74,78,74,468,47,36,45,843,53,950,74,468,2,0,483,12,71.3,1024,2020,5506,2782,2724,1156,3530,820,3694,119,1,1186,1,1187,38,249,218,1477,2261,1477,571,350,360,136,33,27,784,630,136,12,2,1,1,2,2017-21,136875,20441,185893,34351,65662,32871
25021400202,1920,890000,444400,399000,6,3,3,0,1610,2486,245000,34.36,1650.5,12,20,2,13,0,0,0,22,0,1,19,0,0,0,19,18,19,46,2,2,7,172,14,177,20,46,11,10,125,2,71.6,197,2020,3625,1684,1941,558,2743,324,1888,217,0,1034,0,1034,18,174,294,683,1442,683,239,229,158,42,14,1,759,350,221,141,38,9,0,0,2017-21,90735,36132,250001,0,55163,28421
25021400600,1915,769500,367500,371750,6,2,2,0,1435.5,2188,180000,33.06,1450.5,12,83,10,40,4,0,0,67,0,8,99,7,0,0,67,72,67,178,7,14,37,798,44,816,84,178,25,17,632,4,68.3,900,2020,5492,2556,2936,1139,3423,930,3837,80,1,928,3,931,31,249,363,1325,2267,1325,585,300,289,119,24,8,942,605,233,65,32,6,0,1,2017-21,147861,40024,112246,79365,152024,37695
25025160103,1920,402624,138000,302490,10,2,5,2700,2254,2135,111883.5,45.67,2300.5,8,53,6,9,5,0,0,47,0,3,31,16,2,1,27,24,27,9,27,3,14,162,26,177,55,9,62,66,44,0,69.8,232,2020,4646,2328,2318,1290,2896,460,682,249,6,100,0,100,56,77,3476,932,1288,932,148,241,212,153,101,77,356,253,55,14,17,12,2,3,2017-21,60750,27922,94316,64803,38647,8281
25009217401,1905,295000,177500,205100,6,2,2,2326,1360,2290,40000,17.65,1350.5,11,58,3,18,4,3,0,38,0,10,44,11,4,2,34,39,34,59,7,8,17,284,18,274,60,59,38,38,128,0,59.9,334,2020,2423,1157,1266,301,1801,321,1896,92,1,62,5,67,41,138,188,461,1341,461,263,88,55,45,6,4,880,663,186,21,6,4,0,0,2017-21,58231,16474,117929,35161,49896,22401
25009217500,1910,420000,227000,313600,7,2,3,6443,1702,2240,76000,20.045,1750.5,10,66,9,27,4,6,0,49,0,11,79,10,8,0,81,80,81,609,26,20,23,825,21,848,67,609,89,27,134,1,69.5,915,2020,6420,2966,3454,1141,4160,1119,5648,89,6,90,0,90,30,230,327,1585,2648,1585,705,403,331,108,26,12,1063,810,212,26,15,0,0,0,2017-21,95132,32071,132477,23266,38211,28009
25009206400,1910,269680,162950,229156,6,2,3,4617.5,1468.5,1876,65000,31.44,1450.5,9,63,26,25,33,18,0,70,0,32,80,94,24,6,152,153,152,549,117,29,37,694,33,820,90,549,168,83,82,6,58.6,910,2020,6060,2968,3092,1577,3753,730,2072,646,5,367,2,369,71,216,2681,1418,1903,1418,382,355,336,190,85,70,485,376,77,25,0,4,0,3,2017-21,80875,25693,90750,30390,63108,46237
25017370103,1966,455000,284900,292500,6,2,3,0,1413,1982,67100,19.345,1450.5,12,37,5,20,0,5,0,31,0,3,43,3,5,0,58,54,58,62,17,5,9,440,26,460,37,62,81,11,305,2,63.8,497,2020,3544,1757,1787,496,2381,667,2322,181,3,556,0,556,48,187,247,757,1739,757,364,222,113,46,3,9,982,745,182,41,10,3,0,1,2017-21,84438,9610,163661,88101,73676,26462
25017339101,1931,390000,2e+05,248587.5,5,2,2,1,1200,2440,97450,31.32,1250.5,12,36,8,24,1,1,0,16,0,10,69,4,0,4,41,46,41,148,10,6,13,445,32,469,37,148,22,1,285,0,68.4,506,2020,3267,1487,1780,387,1893,987,2387,234,0,280,1,281,29,152,184,719,1762,719,377,145,103,61,18,15,1043,908,110,21,2,2,0,0,2017-21,75759,32479,146250,81982,14753,6783
25025100400,1920,4e+05,189900,316761,9,2,4,4558,2238,1814,104950,37.165,2250.5,9,37,4,13,10,5,0,35,0,4,20,25,3,1,43,39,43,113,27,11,22,245,14,275,44,113,85,55,58,0,65.8,319,2020,5068,2327,2741,966,3253,849,768,2749,12,351,2,353,103,341,742,1178,1922,1178,422,309,258,110,40,39,744,587,112,30,12,2,1,0,2017-21,94352,24815,120528,34073,33750,17217
25017321200,1960,275000,170000,218806,6,2,3,10001.5,1399.5,2598,32250,13.7,1450.5,11,35,11,54,18,14,0,41,0,17,101,44,16,12,62,66,62,546,41,35,21,734,33,815,49,546,56,5,208,16,68.6,864,2020,6923,3447,3476,1460,4468,995,3960,200,9,390,0,390,589,798,977,1752,2740,1752,683,453,387,151,48,30,988,758,193,21,13,3,0,0,2017-21,87973,16489,109085,18527,49049,5879
25025130402,1950,417100,185000,324000,6,2,3,4772,1350,2184,90500,28.295,1350.5,10,47,8,30,6,9,0,41,0,9,61,21,10,0,74,77,74,527,29,9,24,616,45,670,53,527,37,3,115,7,69,723,2020,4833,2371,2462,810,3132,891,3394,298,6,426,1,427,24,171,513,1200,2122,1200,522,303,238,98,29,10,922,762,118,25,13,1,1,2,2017-21,99708,32858,144433,13858,29868,25032
